business_id,business_name,business_address,business_city,business_state,business_postal_code,business_latitude,business_longitude,business_location,business_phone_number,inspection_id,inspection_date,inspection_score,inspection_type,violation_id,violation_description,risk_category,rating,American,Mexican,Chinese,Italian,Coffee&Tea,Sandwiches,Pizza
7651,24 HR CONVENIENCE MKT,793 DIVISADERO St,San Francisco,CA,94117,37.776594,-122.438144,"(37.776594, -122.438144)",,7651_20150311,03/11/2015 12:00:00 AM,100,Routine - Unscheduled,,,,4,0,0,0,0,0,0,0
7652,GROVE ST. MARKET,500 GROVE St,San Francisco,CA,94102,37.777618,-122.425024,"(37.777618, -122.425024)",,7652_20160718,07/18/2016 12:00:00 AM,86,Routine - Unscheduled,7652_20160718_103138,Improper storage use or identification of toxic substances,Low Risk,4.5,0,0,0,0,0,0,0
7653,HAYES MARKET,698 HAYES St,San Francisco,CA,94102,37.776298,-122.427744,"(37.776298, -122.427744)",,7653_20160622,06/22/2016 12:00:00 AM,98,Routine - Unscheduled,7653_20160622_103139,Improper food storage,Low Risk,3.5,0,0,0,0,0,0,0
7655,H & W GROCERY & LIQUOR,801 HAYES St,San Francisco,CA,94117,37.77598,-122.429577,"(37.77598, -122.429577)",,7655_20160913,09/13/2016 12:00:00 AM,94,Routine - Unscheduled,7655_20160913_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,4,0,0,0,0,0,0,0
7656,PARKSIDE MARKET,1600 HAYES St,San Francisco,CA,94117,37.774411,-122.442811,"(37.774411, -122.442811)",,7656_20150605,06/05/2015 12:00:00 AM,98,Routine - Unscheduled,7656_20150605_103139,Improper food storage,Low Risk,5,0,0,0,0,0,0,0
39426,El Tonayense #3,1700 Jerrold Ave,San Francisco,CA,94124,,,,,39426_20160528,05/28/2016 12:00:00 AM,85,Routine - Unscheduled,39426_20160528_103154,Unclean or degraded floors walls or ceilings,Low Risk,4,0,1,0,0,0,0,0
39420,"Rodger's Coffee & Tea, LLC",3520 20th St,San Francisco,CA,94110,37.758618,-122.419632,"(37.758618, -122.419632)",,39420_20160330,03/30/2016 12:00:00 AM,96,Routine - Unscheduled,39420_20160330_103143,Inadequate warewashing facilities or equipment,Low Risk,4,0,0,0,0,0,0,0
37151,Man Sung Company,1116 Grant Ave,San Francisco,CA,94133,37.797129,-122.406807,"(37.797129, -122.406807)",,37151_20160801,08/01/2016 12:00:00 AM,82,Routine - Unscheduled,37151_20160801_103131,Moderate risk vermin infestation,Moderate Risk,3.5,0,0,0,0,0,0,0
37152,"Pho Vung Tau, Inc",708 Vallejo St,San Francisco,CA,94133,37.798578,-122.409094,"(37.798578, -122.409094)",,37152_20160712,07/12/2016 12:00:00 AM,81,Routine - Unscheduled,37152_20160712_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,3.5,0,0,0,0,0,0,0
68379,Rose Food Mart,1000 POTRERO Ave,San Francisco,CA,94110,,,,,68379_20160822,08/22/2016 12:00:00 AM,84,Routine - Unscheduled,68379_20160822_103144,Unapproved or unmaintained equipment or utensils,Low Risk,4,0,0,0,0,0,0,0
34179,Gitane Restaurant and Bar,239 Kearny St,San Francisco,CA,94108,37.790353,-122.403973,"(37.790353, -122.403973)",,34179_20150306,03/06/2015 12:00:00 AM,96,Routine - Unscheduled,34179_20150306_103120,Moderate risk food holding temperature,Moderate Risk,4,0,0,0,0,0,0,0
67833,Dear Mom,2700 16th St,San Francisco,CA,94103,37.765459,-122.413462,"(37.765459, -122.413462)",,67833_20141021,10/21/2014 12:00:00 AM,94,Routine - Unscheduled,67833_20141021_103154,Unclean or degraded floors walls or ceilings,Low Risk,3.5,1,0,0,0,0,0,0
83102,Stanford Hotel,250 Kearny St,San Francisco,CA,94108,,,,,83102_20150604,06/04/2015 12:00:00 AM,100,Routine - Unscheduled,,,,3,0,0,0,0,0,0,0
67839,The Coffee Bean and Tea Leaf,155 Montgomery St  #161,San Francisco,CA,94104,37.790794,-122.402304,"(37.790794, -122.402304)",,67839_20160315,03/15/2016 12:00:00 AM,86,Routine - Unscheduled,67839_20160315_103161,Low risk vermin infestation,Low Risk,4,0,0,0,0,1,0,0
9869,Donut World,1399 09th Ave,San Francisco,CA,94122,37.758941,-122.48591,"(37.758941, -122.48591)",,9869_20160520,05/20/2016 12:00:00 AM,98,Routine - Unscheduled,9869_20160520_103154,Unclean or degraded floors walls or ceilings,Low Risk,4,0,0,0,0,1,0,0
86161,Farm:Table,754 Post St,San Francisco,CA,94109,,,,,86161_20160303,03/03/2016 12:00:00 AM,89,Routine - Unscheduled,86161_20160303_103102,Unclean hands or improper use of gloves,High Risk,4,0,0,0,0,1,0,0
35882,Peet's Coffee and Tea,555 09th St Ste B5,San Francisco,CA,94103,37.774722,-122.406761,"(37.774722, -122.406761)",14155693115,35882_20150522,05/22/2015 12:00:00 AM,100,Routine - Unscheduled,,,,4,0,0,0,0,1,0,0
86164,The Myriad,2175 Market St,San Francisco,CA,94114,,,,14155644318,86164_20161027,10/27/2016 12:00:00 AM,100,Routine - Unscheduled,,,,4,0,0,0,0,0,0,0
35884,Tortilla Kitchen,170 O'Farrell St Lower Level,San Francisco,CA,94102,37.786548,-122.407313,"(37.786548, -122.407313)",,35884_20161107,11/07/2016 12:00:00 AM,94,Routine - Unscheduled,35884_20161107_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,3,0,1,0,0,0,0,0
86166,May Sun Market LLC,1101 Grant Ave,San Francisco,CA,94133,,,,,86166_20160823,08/23/2016 12:00:00 AM,81,Routine - Unscheduled,86166_20160823_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,5,0,0,0,0,0,0,0
86168,I Cafe Chinatown,133 Waverly Pl,San Francisco,CA,94108,,,,,86168_20161004,10/04/2016 12:00:00 AM,90,Routine - Unscheduled,86168_20161004_103156,Permit license or inspection report not posted,Low Risk,4,0,0,0,0,0,0,0
14429,Little Star Pizza,846 Divisadero,San Francisco,CA,94117,37.777488,-122.438257,"(37.777488, -122.438257)",,14429_20150903,09/03/2015 12:00:00 AM,91,Routine - Unscheduled,14429_20150903_103141,Improper food labeling or menu misrepresentation,Low Risk,4.5,0,0,0,0,0,0,1
72107,The Cavalier IRD Kitchen,55 05th St,San Francisco,CA,94103,,,,,72107_20161128,11/28/2016 12:00:00 AM,85,Routine - Unscheduled,72107_20161128_103127,Noncompliance with HAACP plan or variance,Moderate Risk,Unknown,,,,,,,
1515,AT&T - Cognac Bar/ KITCHEN Room3232 [145080],24 WILLIE MAYS PLAZA 3.28.01,San Francisco,CA,94107,37.778382,-122.391151,"(37.778382, -122.391151)",14155971500,1515_20161011,10/11/2016 12:00:00 AM,93,Routine - Unscheduled,1515_20161011_103103,High risk food holding temperature,High Risk,Unknown,,,,,,,
1517,AT&T -in-seat service KITCHEN/Press Dining [145081],24 WILLIE MAYS PLAZA 3.12.05,San Francisco,CA,94107,37.778382,-122.391151,"(37.778382, -122.391151)",14155971500,1517_20161011,10/11/2016 12:00:00 AM,94,Routine - Unscheduled,1517_20161011_103133,Foods not protected from contamination,Moderate Risk,Unknown,,,,,,,
1516,AT&T - FIELD CLUB KITCHEN [145082],24 WILLIE MAYS PLAZA 1.11.04,San Francisco,CA,94107,37.778382,-122.391151,"(37.778382, -122.391151)",14155971500,1516_20161011,10/11/2016 12:00:00 AM,90,Routine - Unscheduled,1516_20161011_103138,Improper storage use or identification of toxic substances,Low Risk,Unknown,,,,,,,
1511,Mama' Art Cafe,4754 Mission Street,San Francisco,CA,94112,37.721949,-122.436936,"(37.721949, -122.436936)",,1511_20160901,09/01/2016 12:00:00 AM,81,Routine - Unscheduled,1511_20160901_103156,Permit license or inspection report not posted,Low Risk,4,0,0,0,0,0,0,0
77550,Mangiare,301 A Executive Park Blvd,San Francisco,CA,94134,,,,,77550_20150909,09/09/2015 12:00:00 AM,94,Routine - Unscheduled,,,,4,0,0,0,0,0,0,0
77559,Union Larder,1945 Hyde St,San Francisco,CA,94109,,,,,77559_20160324,03/24/2016 12:00:00 AM,93,Routine - Unscheduled,77559_20160324_103102,Unclean hands or improper use of gloves,High Risk,4,0,0,0,0,0,0,0
77558,Gyro Xpress Mediterranean Cuis,499 Castro St,San Francisco,CA,94114,,,,14155550352,77558_20161227,12/27/2016 12:00:00 AM,86,Routine - Unscheduled,77558_20161227_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,Unknown,,,,,,,
13814,Go Go Market & Deli,99 09th St,San Francisco,CA,94103,37.774722,-122.406761,"(37.774722, -122.406761)",14155863536,13814_20160930,09/30/2016 12:00:00 AM,82,Routine - Unscheduled,13814_20160930_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,4,0,0,0,0,0,0,0
28169,Bloomingdales,845 Market St,San Francisco,CA,94103,,,,,28169_20161206,12/06/2016 12:00:00 AM,90,Routine - Unscheduled,28169_20161206_103143,Inadequate warewashing facilities or equipment,Low Risk,4,0,0,0,0,0,0,0
38330,Carlin's Corner,298 Valencia St,San Francisco,CA,94103,37.768168,-122.42225,"(37.768168, -122.42225)",,38330_20161012,10/12/2016 12:00:00 AM,92,Routine - Unscheduled,38330_20161012_103148,No thermometers or uncalibrated thermometers,Low Risk,4,0,0,0,0,0,0,0
35221,Golden Flower Vietnamese Restaurant,667 Jackson St,San Francisco,CA,94133,37.796026,-122.406202,"(37.796026, -122.406202)",,35221_20160802,08/02/2016 12:00:00 AM,77,Routine - Unscheduled,35221_20160802_103131,Moderate risk vermin infestation,Moderate Risk,3.5,0,0,0,0,0,0,0
32682,Market Square,747 Howard St,San Francisco,CA,94103,37.784128,-122.401533,"(37.784128, -122.401533)",,32682_20160607,06/07/2016 12:00:00 AM,94,Routine - Unscheduled,32682_20160607_103131,Moderate risk vermin infestation,Moderate Risk,2,0,0,0,0,0,0,0
32683,MC Coffee,747 Howard St,San Francisco,CA,94103,37.784128,-122.401533,"(37.784128, -122.401533)",,32683_20160607,06/07/2016 12:00:00 AM,94,Routine - Unscheduled,32683_20160607_103131,Moderate risk vermin infestation,Moderate Risk,4,0,0,0,0,1,0,0
32684,NoBe Cafe,747 Howard St,San Francisco,CA,94103,37.784128,-122.401533,"(37.784128, -122.401533)",,32684_20160607,06/07/2016 12:00:00 AM,92,Routine - Unscheduled,32684_20160607_103121,Inadequate procedures or records for time as a public health control,Moderate Risk,4,0,0,0,0,0,0,0
32685,Savor Express,747 Howard St,San Francisco,CA,94103,37.784128,-122.401533,"(37.784128, -122.401533)",,32685_20140624,06/24/2014 12:00:00 AM,100,Routine - Unscheduled,,,,4.5,0,0,0,0,0,0,0
65138,Wing Wings,422 Haight,San Francisco,CA,94117,37.772298,-122.429243,"(37.772298, -122.429243)",,65138_20150323,03/23/2015 12:00:00 AM,96,Routine - Unscheduled,65138_20150323_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,3.5,0,0,0,0,0,0,0
65139,Wo Chong,863 Washington St,San Francisco,CA,94108,37.795004,-122.407606,"(37.795004, -122.407606)",,65139_20160728,07/28/2016 12:00:00 AM,72,Routine - Unscheduled,65139_20160728_103156,Permit license or inspection report not posted,Low Risk,3,0,0,0,0,0,0,0
82476,Chim Restaurant,653 Clay St,San Francisco,CA,94111,,,,,82476_20161109,11/09/2016 12:00:00 AM,94,Routine - Unscheduled,82476_20161109_103148,No thermometers or uncalibrated thermometers,Low Risk,4,0,0,0,0,0,0,0
87486,Flour Craft Bakery,244 Clement St,San Francisco,CA,94118,,,,14155389180,87486_20161002,10/02/2016 12:00:00 AM,100,Routine - Unscheduled,,,,4.5,0,0,0,0,0,0,0
82472,Glaze Teriyaki,2095 Chestnut St,San Francisco,CA,94123,,,,,82472_20160204,02/04/2016 12:00:00 AM,87,Routine - Unscheduled,82472_20160204_103109,Unclean or unsanitary food contact surfaces,High Risk,4,0,0,0,0,0,0,0
61161,Jade Garden,3608 BALBOA St,San Francisco,CA,94121,37.775728,-122.497612,"(37.775728, -122.497612)",,61161_20160107,01/07/2016 12:00:00 AM,59,Routine - Unscheduled,61161_20160107_103142,Unclean nonfood contact surfaces,Low Risk,3.5,0,0,1,0,0,0,0
87951,Wok Station Inc,2154 Irving St,San Francisco,CA,94122,,,,14155639998,87951_20160714,07/14/2016 12:00:00 AM,82,Routine - Unscheduled,87951_20160714_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,4,0,0,0,0,0,0,1
60561,Salama Halal Meat,604 Geary St,San Francisco,CA,94102,37.786795,-122.413264,"(37.786795, -122.413264)",,60561_20160310,03/10/2016 12:00:00 AM,100,Routine - Unscheduled,,,,4,0,0,0,0,0,0,0
64660,Haight Street Market,1530 Haight St,San Francisco,CA,92672,37.769957,-122.447533,"(37.769957, -122.447533)",14155250643,64660_20151210,12/10/2015 12:00:00 AM,94,Routine - Unscheduled,64660_20151210_103154,Unclean or degraded floors walls or ceilings,Low Risk,4.5,0,0,0,0,0,0,0
65396,Carmelina's Cafe,1855 Folsom St,San Francisco,CA,94103,37.767664,-122.415456,"(37.767664, -122.415456)",,65396_20140917,09/17/2014 12:00:00 AM,87,Routine - Unscheduled,65396_20140917_103109,Unclean or unsanitary food contact surfaces,High Risk,2,0,0,0,0,0,0,0
65392,Cantata Coffee Shop,1708 Haight St,San Francisco,CA,94117,37.769616,-122.450366,"(37.769616, -122.450366)",,65392_20151021,10/21/2015 12:00:00 AM,94,Routine - Unscheduled,65392_20151021_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,4,0,0,0,0,1,0,0
78996,Beeps Burgers,1051 Ocean Ave,San Francisco,CA,94112,,,,14155582650,78996_20161228,12/28/2016 12:00:00 AM,96,Routine - Unscheduled,78996_20161228_103147,Inadequate ventilation or lighting,Low Risk,4,0,0,0,0,0,0,0
82218,Tacorgasmico,2337 Market St,San Francisco,CA,94114,,,,14155867571,82218_20150828,08/28/2015 12:00:00 AM,100,Routine - Unscheduled,,,,4,0,1,0,0,0,0,0
75957,Munchery Inc.,550 Alabama St,San Francisco,CA,94110,,,,,75957_20151201,12/01/2015 12:00:00 AM,87,Routine - Unscheduled,75957_20151201_103153,Inadequate dressing rooms or improper storage of personal items,Low Risk,4,0,0,0,0,0,0,0
75956,Caffe Centro,102 South Park St,San Francisco,CA,94107,,,,,75956_20160822,08/22/2016 12:00:00 AM,86,Routine - Unscheduled,75956_20160822_103120,Moderate risk food holding temperature,Moderate Risk,4,0,0,0,0,1,1,0
82217,Glen Park Market,2900 Diamond St,San Francisco,CA,94131,,,,14155584427,82217_20161026,10/26/2016 12:00:00 AM,100,Routine - Unscheduled,,,,2,0,0,0,0,0,0,0
70142,Rosa Mexicano,30 Mission St,San Francisco,CA,94105,,,,,70142_20150403,04/03/2015 12:00:00 AM,92,Routine - Unscheduled,70142_20150403_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,3,0,1,0,0,0,0,0
267,ASA SUSHI,2365 CHESTNUT St,San Francisco,CA,94123,37.800023,-122.442266,"(37.800023, -122.442266)",14155348263,267_20160721,07/21/2016 12:00:00 AM,84,Routine - Unscheduled,267_20160721_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,3.5,0,0,0,0,0,0,0
74399,Whiz Burger,700 South Van Ness Ave,San Francisco,CA,94110,,,,14155825888,74399_20161206,12/06/2016 12:00:00 AM,89,Routine - Unscheduled,74399_20161206_103120,Moderate risk food holding temperature,Moderate Risk,3.5,0,0,0,0,0,0,0
268,LOS HERMANOS,2026 CHESTNUT St,San Francisco,CA,94123,37.800767,-122.436924,"(37.800767, -122.436924)",,268_20160725,07/25/2016 12:00:00 AM,91,Routine - Unscheduled,268_20160725_103152,Unclean unmaintained or improperly constructed toilet facilities,Low Risk,3.5,0,1,0,0,0,0,0
74391,Mr. Crave Bistro,655 Ellis St,San Francisco,CA,94109,,,,,74391_20151006,10/06/2015 12:00:00 AM,88,Routine - Unscheduled,74391_20151006_103153,Inadequate dressing rooms or improper storage of personal items,Low Risk,3.5,1,0,0,0,0,0,0
6010,On Lok Senior Day Health Service,1441 Powell St,San Francisco,CA,94133,37.797883,-122.410374,"(37.797883, -122.410374)",,6010_20161116,11/16/2016 12:00:00 AM,96,Routine - Unscheduled,6010_20161116_103144,Unapproved or unmaintained equipment or utensils,Low Risk,4.5,0,0,0,0,0,0,0
6012,Sunset Senior Center,2601 40th Ave,San Francisco,CA,94116,37.738334,-122.497977,"(37.738334, -122.497977)",,6012_20160706,07/06/2016 12:00:00 AM,100,Routine - Unscheduled,,,,4.5,0,0,0,0,0,0,0
6015,Telegraph Hill Senior Meals Program,660 Lombard St,San Francisco,CA,94133,37.802918,-122.412494,"(37.802918, -122.412494)",14155426443,6015_20150708,07/08/2015 12:00:00 AM,98,Routine - Unscheduled,6015_20150708_103143,Inadequate warewashing facilities or equipment,Low Risk,4.5,0,0,0,0,0,0,0
6017,HAMILTON SENIOR CENTER,1900 GEARY Blvd,San Francisco,CA,94115,,,,,6017_20150611,06/11/2015 12:00:00 AM,94,Routine - Unscheduled,6017_20150611_103120,Moderate risk food holding temperature,Moderate Risk,3.5,0,0,0,0,0,0,0
6016,"On Lok Senior Health Services, Inc",1333 Bush St,San Francisco,CA,94109,37.788823,-122.419047,"(37.788823, -122.419047)",,6016_20160706,07/06/2016 12:00:00 AM,91,Routine - Unscheduled,6016_20160706_103103,High risk food holding temperature,High Risk,4.5,0,0,0,0,0,0,0
6019,KIMOCHI HOME,1531 SUTTER St,San Francisco,CA,94115,37.786944,-122.426377,"(37.786944, -122.426377)",14155926821,6019_20150128,01/28/2015 12:00:00 AM,100,Routine - Unscheduled,,,,5,0,0,0,0,0,0,0
6018,3RD BAPTIST FELLOWSHIP HALL,1399 MCALLISTER St,San Francisco,CA,94115,37.778233,-122.434677,"(37.778233, -122.434677)",,6018_20161109,11/09/2016 12:00:00 AM,100,Routine - Unscheduled,,,,3.5,0,0,0,0,0,0,0
36850,A.K. Meat,2346 clement st.,San Francisco,CA,94118,37.782058,-122.484602,"(37.782058, -122.484602)",,36850_20161005,10/05/2016 12:00:00 AM,88,Routine - Unscheduled,36850_20161005_103120,Moderate risk food holding temperature,Moderate Risk,4,0,0,0,0,0,1,0
984,VANIDA THAI KITCHEN,3050 TARAVAL St,San Francisco,CA,94116,37.742086,-122.498738,"(37.742086, -122.498738)",,984_20160613,06/13/2016 12:00:00 AM,87,Routine - Unscheduled,984_20160613_103103,High risk food holding temperature,High Risk,3.5,0,0,0,0,0,0,0
985,The Sunset's Best Seafood Restaurant,3060 TARAVAL St,San Francisco,CA,94116,37.742048,-122.499002,"(37.742048, -122.499002)",,985_20160614,06/14/2016 12:00:00 AM,79,Routine - Unscheduled,985_20160614_103154,Unclean or degraded floors walls or ceilings,Low Risk,3.5,0,0,1,0,0,0,0
64917,Cellar Door,3131 Fillmore St,San Francisco,CA,94123,37.798366,-122.435831,"(37.798366, -122.435831)",,64917_20160721,07/21/2016 12:00:00 AM,90,Routine - Unscheduled,64917_20160721_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,4,0,0,0,0,0,0,0
68148,Sheng Kee Bakery & Cafe,814-816 Irving St,San Francisco,CA,94122,,,,,68148_20160624,06/24/2016 12:00:00 AM,90,Routine - Unscheduled,68148_20160624_103154,Unclean or degraded floors walls or ceilings,Low Risk,3.5,0,0,0,0,0,0,0
68149,Subway Sandwiches #53761,160 Broadway St,San Francisco,CA,94111,37.798712,-122.400585,"(37.798712, -122.400585)",,68149_20160601,06/01/2016 12:00:00 AM,94,Routine - Unscheduled,68149_20160601_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,Unknown,,,,,,,
5083,AMC-Level #2,1000 Van Ness Ave #2,San Francisco,CA,94109,37.784784,-122.421052,"(37.784784, -122.421052)",,5083_20160923,09/23/2016 12:00:00 AM,96,Routine - Unscheduled,5083_20160923_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,Unknown,,,,,,,
68412,"Purple Kow, Kams",3624 BALBOA St,San Francisco,CA,94121,37.775755,-122.497595,"(37.775755, -122.497595)",,68412_20160830,08/30/2016 12:00:00 AM,94,Routine - Unscheduled,68412_20160830_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,3.5,0,0,0,0,0,0,0
3503,Starbucks Coffee,565 Clay St,San Francisco,CA,94111,37.794703,-122.402687,"(37.794703, -122.402687)",,3503_20161109,11/09/2016 12:00:00 AM,100,Routine - Unscheduled,,,,4,0,0,0,0,1,0,0
3504,Oriental Pearl Restaurant,760 Clay St,San Francisco,CA,94108,37.794347,-122.405994,"(37.794347, -122.405994)",,3504_20160630,06/30/2016 12:00:00 AM,94,Routine - Unscheduled,3504_20160630_103154,Unclean or degraded floors walls or ceilings,Low Risk,3.5,0,0,0,0,0,0,0
75044,1760,1760 Polk St,San Francisco,CA,,,,,,75044_20161012,10/12/2016 12:00:00 AM,96,Routine - Unscheduled,75044_20161012_103154,Unclean or degraded floors walls or ceilings,Low Risk,4,1,0,0,0,0,0,0
5085,AMC-Level #7,1000 Van Ness Ave #7,San Francisco,CA,94109,37.784784,-122.421052,"(37.784784, -122.421052)",,5085_20160923,09/23/2016 12:00:00 AM,92,Routine - Unscheduled,5085_20160923_103144,Unapproved or unmaintained equipment or utensils,Low Risk,Unknown,,,,,,,
5084,AMC-Level #4,1000 Van Ness Ave #4,San Francisco,CA,94109,37.784784,-122.421052,"(37.784784, -122.421052)",,5084_20160923,09/23/2016 12:00:00 AM,94,Routine - Unscheduled,5084_20160923_103144,Unapproved or unmaintained equipment or utensils,Low Risk,Unknown,,,,,,,
2676,FIREFLY,4288 24th St,San Francisco,CA,94114,37.751068,-122.438242,"(37.751068, -122.438242)",14155827652,2676_20160513,05/13/2016 12:00:00 AM,100,Routine - Unscheduled,,,,4,1,0,0,0,0,0,0
2929,Academy of Arts University,1055 Pine St,San Francisco,CA,94109,37.790523,-122.413158,"(37.790523, -122.413158)",,2929_20160705,07/05/2016 12:00:00 AM,94,Routine - Unscheduled,2929_20160705_103139,Improper food storage,Low Risk,2.5,0,0,0,0,0,0,0
2928,Elks Club,"450 Post St, 3rd Floor",San Francisco,CA,94102,37.788188,-122.409284,"(37.788188, -122.409284)",,2928_20161214,12/14/2016 12:00:00 AM,100,Routine - Unscheduled,,,,4.5,0,0,0,0,0,0,0
2920,Academy of Arts Univ- I House Cafe,860 Sutter St,San Francisco,CA,94109,37.788498,-122.414514,"(37.788498, -122.414514)",,2920_20160505,05/05/2016 12:00:00 AM,100,Routine - Unscheduled,,,,3.5,1,0,0,0,0,0,0
2922,The White Horse,637 Sutter St,San Francisco,CA,94102,37.788882,-122.410833,"(37.788882, -122.410833)",,2922_20161216,12/16/2016 12:00:00 AM,76,Routine - Unscheduled,2922_20161216_103109,Unclean or unsanitary food contact surfaces,High Risk,4,0,0,0,0,0,0,0
2925,Marines Memorial Club - Banquet,609 Sutter St 10th Floor,San Francisco,CA,94102,37.788954,-122.410467,"(37.788954, -122.410467)",,2925_20161207,12/07/2016 12:00:00 AM,88,Routine - Unscheduled,2925_20161207_103132,Improper thawing methods,Moderate Risk,4,0,0,0,0,0,0,0
2924,Leatherneck Steakhouse - Marines' Memorial Assn,"609 Sutter St,  12th Floor",San Francisco,CA,94102,37.788954,-122.410467,"(37.788954, -122.410467)",,2924_20161207,12/07/2016 12:00:00 AM,82,Routine - Unscheduled,2924_20161207_103148,No thermometers or uncalibrated thermometers,Low Risk,Unknown,,,,,,,
2927,The Thai Stick,698 Post St,San Francisco,CA,94109,37.787747,-122.41333,"(37.787747, -122.41333)",,2927_20160802,08/02/2016 12:00:00 AM,92,Routine - Unscheduled,2927_20160802_103142,Unclean nonfood contact surfaces,Low Risk,2.5,0,0,0,0,0,0,0
2926,Luques Restaurant & Bar,433 Powell St,San Francisco,CA,94102,37.788673,-122.408524,"(37.788673, -122.408524)",,2926_20160322,03/22/2016 12:00:00 AM,88,Routine - Unscheduled,2926_20160322_103154,Unclean or degraded floors walls or ceilings,Low Risk,3.5,1,0,0,0,0,0,0
76638,Shah's Halal,1650 Holloway Ave West Plaza Alcove C,San Francisco,CA,94132,,,,14150466016,76638_20161101,11/01/2016 12:00:00 AM,94,Routine - Unscheduled,76638_20161101_103120,Moderate risk food holding temperature,Moderate Risk,4,0,0,0,0,0,0,0
76633,Whole Foods Market,2001 Market St,San Francisco,CA,94114,,,,14155621430,76633_20150908,09/08/2015 12:00:00 AM,89,Routine - Unscheduled,76633_20150908_103103,High risk food holding temperature,High Risk,3.5,0,0,0,0,0,0,0
70495,Pollo Campero,2740 Mission St,San Francisco,CA,94110,,,,14155620801,70495_20160216,02/16/2016 12:00:00 AM,100,Routine - Unscheduled,,,,3,0,0,0,0,0,0,0
70494,The Little Chihuahua Mexican Restaurant,581 VALENCIA St,San Francisco,CA,94110,37.763664,-122.421736,"(37.763664, -122.421736)",14155207111,70494_20160921,09/21/2016 12:00:00 AM,92,Routine - Unscheduled,70494_20160921_103120,Moderate risk food holding temperature,Moderate Risk,4,0,1,0,0,0,0,0
33516,Julia Morgan Ballroom,465 California St 15th Floor,San Francisco,CA,94104,37.792921,-122.402296,"(37.792921, -122.402296)",,33516_20160415,04/15/2016 12:00:00 AM,89,Routine - Unscheduled,33516_20160415_103138,Improper storage use or identification of toxic substances,Low Risk,4.5,0,0,0,0,0,0,0
18047,Las Palmeras,2721 Mission St,San Francisco,CA,94110,37.753463,-122.418536,"(37.753463, -122.418536)",,18047_20160302,03/02/2016 12:00:00 AM,83,Routine - Unscheduled,18047_20160302_103133,Foods not protected from contamination,Moderate Risk,3.5,0,1,0,0,0,0,0
78671,Choux Bakery,248 Fillmore St,San Francisco,CA,94117,,,,14155750722,78671_20160812,08/12/2016 12:00:00 AM,96,Routine - Unscheduled,78671_20160812_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,4,0,0,0,0,0,0,0
78670,"Panda Boba, Inc",2763 San Bruno Ave,San Francisco,CA,94134,,,,,78670_20161206,12/06/2016 12:00:00 AM,98,Routine - Unscheduled,78670_20161206_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,4,0,0,0,0,0,0,0
71726,InfiniTea,5351 GEARY Blvd,San Francisco,CA,94121,,,,14155751744,71726_20160414,04/14/2016 12:00:00 AM,100,Routine - Unscheduled,,,,4,0,0,0,0,1,0,0
71723,Sparrow Bar and Kitchen,1640 Haight St,San Francisco,CA,94117,,,,,71723_20160607,06/07/2016 12:00:00 AM,86,Routine - Unscheduled,71723_20160607_103133,Foods not protected from contamination,Moderate Risk,3.5,0,0,0,0,0,0,0
62072,John Campbell's Irish Bakery,5625 GEARY Blvd,San Francisco,CA,94121,37.780224,-122.479651,"(37.780224, -122.479651)",,62072_20160204,02/04/2016 12:00:00 AM,100,Routine - Unscheduled,,,,4.5,0,0,0,0,0,0,0
3174,PARK CHOW,1240 09th Ave,San Francisco,CA,94122,37.758941,-122.48591,"(37.758941, -122.48591)",,3174_20151104,11/04/2015 12:00:00 AM,76,Routine - Unscheduled,3174_20151104_103102,Unclean hands or improper use of gloves,High Risk,3.5,0,0,0,0,0,0,0
726,BEN WAH RESTAURANT,2786 CALIFORNIA St,San Francisco,CA,94115,37.788138,-122.440174,"(37.788138, -122.440174)",,726_20161109,11/09/2016 12:00:00 AM,72,Routine - Unscheduled,726_20161109_103102,Unclean hands or improper use of gloves,High Risk,3,0,0,1,0,0,0,0
89198,"AT&T Park - Beer Cart/View Level, Sec. 333",24 Willie Mays Plaza,San Francisco,CA,94107,,,,,89198_20160912,09/12/2016 12:00:00 AM,100,Routine - Unscheduled,,,,4.5,0,0,0,0,0,0,0
89199,"AT&T Park - Beer Cart/Lower CF, Sec. 140",24 Willie Mays Plaza,San Francisco,CA,94107,,,,,89199_20160912,09/12/2016 12:00:00 AM,100,Routine - Unscheduled,,,,4.5,0,0,0,0,0,0,0
